error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI,model
,mbpp,test,297,passed,0.000106696000004,True,True,4.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.60783978179059,codeLLama_fewshot
,mbpp,test,298,passed,3.0206533333336043e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,299,passed,5.501849997623746e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,90.92201774036091,codeLLama_fewshot
,mbpp,test,300,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,5.0,9.0,10.0,14.0,23.509775004326936,46.50699332842308,3.0,139.52097998526924,7.75116555473718,0.0155023311094743,72.67319988435918,codeLLama_fewshot
,mbpp,test,301,passed,3.32705666666655e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,5.0,10.0,11.0,15.0,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.0172971580931864,74.72305726660727,codeLLama_fewshot
,mbpp,test,302,passed,4.95573333334202e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.72183132055679,codeLLama_fewshot
,mbpp,test,303,passed,7.907799999884446e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.28967674449181,codeLLama_fewshot
,mbpp,test,304,failed: ,,False,True,22.0,23.0,22.0,0.0,0.0,0.0,0.0,8.0,6.0,12.0,14.0,26.0,18.0,40.0,58.52932501298082,166.7970000576925,6.5,1084.1805003750012,60.2322500208334,0.0555990000192308,53.65950332079645,codeLLama_fewshot
,mbpp,test,305,passed,6.978013333357088e-05,True,True,12.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,8.0,15.0,12.0,23.0,31.26112492884004,82.4541375165866,5.357142857142857,441.71859383885675,24.53992187993649,0.0274847125055288,62.50342261875934,codeLLama_fewshot
,mbpp,test,306,failed: list index out of range,,False,True,7.0,3.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_fewshot
,mbpp,test,307,passed,4.3128033333535616e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,5.0,10.0,9.0,15.0,21.651484454403228,47.548875021634686,1.4285714285714286,67.92696431662098,3.7737202398122767,0.0158496250072115,69.41819491814576,codeLLama_fewshot
,mbpp,test,308,passed,3.870683333389025e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,309,passed,3.22214666690949e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,12.0,11.0,18.0,27.651484454403228,62.26976913547136,3.4285714285714284,213.4963513216161,11.860908406756447,0.0207565897118237,67.46746871666596,codeLLama_fewshot
,mbpp,test,310,passed,3.483630000005178e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,9.0,8.0,14.0,16.36452797660028,42.0,2.7,113.4,6.300000000000001,0.014,68.53050585363343,codeLLama_fewshot
,mbpp,test,311,passed,8.31793333333349e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.72183132055679,codeLLama_fewshot
,mbpp,test,312,passed,0.0001028869666669,True,True,23.0,20.0,22.0,0.0,0.0,1.0,0.0,2.0,10.0,29.0,26.0,48.0,39.0,74.0,174.10072980757323,391.1197641958064,8.275862068965518,3236.853220930812,179.8251789406007,0.1303732547319354,51.5849504844871,codeLLama_fewshot
,mbpp,test,313,"failed: tuple expected at most 1 argument, got 2",,False,True,3.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,2.6666666666666665,0.012,81.86357730699247,codeLLama_fewshot
,mbpp,test,314,passed,2.8603166667077553e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,6.0,12.0,11.0,18.0,27.11941547876375,62.26976913547136,5.0,311.3488456773568,17.29715809318649,0.0207565897118237,64.18153278443188,codeLLama_fewshot
,mbpp,test,315,passed,5.9169300008458474e-05,True,True,9.0,8.0,8.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.15517382051522,codeLLama_fewshot
,mbpp,test,316,passed,3.310520000165222e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,4.0,9.0,8.0,13.0,17.509775004326936,39.0,1.5,58.5,3.25,0.013,81.88917842985657,codeLLama_fewshot
,mbpp,test,317,passed,0.0001079113666681,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_fewshot
,mbpp,test,318,passed,4.646709999936623e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_fewshot
,mbpp,test,319,passed,5.149129999999502e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,320,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.0126797000057692,73.2843918187876,codeLLama_fewshot
,mbpp,test,321,passed,7.503556666666651e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,71.55988337877561,codeLLama_fewshot
,mbpp,test,322,passed,0.0001253261000006,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,323,passed,3.364920000118824e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,7.0,15.0,12.0,22.0,33.28421251514428,78.86917501586544,2.5,197.1729375396636,10.954052085536864,0.0262897250052884,79.74766388593058,codeLLama_fewshot
,mbpp,test,324,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,5.0,10.0,13.0,15.0,37.974168451037094,55.506595772116384,1.5,83.25989365817458,4.625549647676365,0.0185021985907054,72.26976383925219,codeLLama_fewshot
,mbpp,test,325,"failed: expected an indented block after function definition on line 1 (<string>, line 1)",,False,False,,,,,,,,,,,,,,,,,,,,,,codeLLama_fewshot
,mbpp,test,326,passed,3.1380699999772334e-05,True,True,8.0,7.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,327,passed,4.0566566665726594e-05,True,True,11.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,6.0,12.0,13.0,18.0,37.974168451037094,66.60791492653966,1.8,119.8942468677714,6.660791492653967,0.0222026383088465,64.87967236533424,codeLLama_fewshot
,mbpp,test,328,passed,2.894503333313499e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.85633424453339,codeLLama_fewshot
,mbpp,test,329,failed: ,,False,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_fewshot
,mbpp,test,330,passed,8.710416667175498e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,331,"failed: unexpected indent (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,,codeLLama_fewshot
,mbpp,test,332,passed,3.6808866666667343e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,4.0,4.0,6.0,4.754887502163469,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004,70.09158299099349,codeLLama_fewshot
,mbpp,test,333,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,5.0,10.0,11.0,15.0,28.75488750216347,51.89147427955947,1.875,97.296514274174,5.405361904120777,0.0172971580931864,72.34005987988786,codeLLama_fewshot
,mbpp,test,334,passed,8.862223332926079e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456,81.86721322584424,codeLLama_fewshot
,mbpp,test,335,passed,3.561149999882218e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,16.0,12.0,24.0,32.0,86.03910001730776,4.0,344.15640006923104,19.11980000384617,0.0286797000057692,68.94065906910635,codeLLama_fewshot
,mbpp,test,336,passed,2.8991433333658277e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,8.0,16.0,16.0,24.0,49.66338827944709,96.0,3.636363636363636,349.09090909090907,19.39393939393939,0.032,72.71778991475148,codeLLama_fewshot
,mbpp,test,337,passed,2.7505599999999576e-05,True,True,14.0,13.0,13.0,0.0,0.0,1.0,0.0,3.0,5.0,14.0,11.0,22.0,19.0,33.0,64.91260938324326,140.1816079436383,3.928571428571429,550.713459778579,30.595192209921056,0.0467272026478794,60.26581213155434,codeLLama_fewshot
,mbpp,test,338,passed,3.709296664358893e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,9.0,9.0,13.0,21.651484454403228,41.20902501875006,1.2857142857142858,52.98303216696437,2.943501787053576,0.0137363416729166,69.718852454363,codeLLama_fewshot
,mbpp,test,339,passed,3.24879666701842e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,6.852666144705727,0.0185021985907054,65.43410049125738,codeLLama_fewshot
,mbpp,test,340,passed,7.158283333410508e-05,True,True,13.0,11.0,11.0,0.0,0.0,2.0,0.0,5.0,4.0,6.0,4.0,7.0,10.0,11.0,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.0121804030145869,65.66795629228119,codeLLama_fewshot
,mbpp,test,341,passed,2.810489999850082e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,74.15078956223692,codeLLama_fewshot
,mbpp,test,342,failed: ,,False,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,343,failed: ,,False,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,76.40770895799194,codeLLama_fewshot
,mbpp,test,344,passed,2.9904566664148053e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,13.0,11.0,22.0,16.0,33.0,52.860603837997665,132.0,2.5384615384615383,335.07692307692304,18.615384615384613,0.044,62.799737716986755,codeLLama_fewshot
,mbpp,test,345,passed,3.06518333331951e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,81.12095583420833,codeLLama_fewshot
,mbpp,test,346,passed,9.46171333453094e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,347,passed,6.247303333376901e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,348,passed,3.371566666648581e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,5.0,10.0,11.0,15.0,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.0172971580931864,81.15521184267224,codeLLama_fewshot
,mbpp,test,349,passed,2.411703332351559e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.0126797000057692,78.39279831294493,codeLLama_fewshot
,mbpp,test,350,passed,0.0001110199333333,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,351,passed,6.450930000028166e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,352,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_fewshot
,mbpp,test,353,passed,3.340696666593127e-05,True,True,13.0,11.0,11.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,66.5551155257163,codeLLama_fewshot
,mbpp,test,354,passed,2.4738366666661923e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.7423427057672,codeLLama_fewshot
,mbpp,test,355,passed,3.6588699974042056e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.58174335197131,codeLLama_fewshot
,mbpp,test,356,passed,0.0001565910333359,True,True,19.0,17.0,17.0,0.0,0.0,2.0,0.0,2.0,5.0,15.0,8.0,17.0,20.0,25.0,70.2129994085646,108.04820237218406,2.8333333333333335,306.13657338785487,17.007587410436383,0.0360160674573946,57.978094215235245,codeLLama_fewshot
,mbpp,test,357,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,358,passed,3.36082000406653e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,1.5,0.009,79.4351632867568,codeLLama_fewshot
,mbpp,test,359,passed,0.0001143348666649,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,360,passed,6.168209999941609e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,7.0,14.0,13.0,21.0,35.60964047443681,77.70923408096293,4.375,339.97789910421284,18.887661061345156,0.0259030780269876,66.65940452684796,codeLLama_fewshot
,mbpp,test,361,passed,0.0001383195666676,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,362,passed,3.409533334585528e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,85.28853641650139,codeLLama_fewshot
,mbpp,test,363,passed,0.0001373970000031,True,True,11.0,13.0,11.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,5.0,10.0,14.0,15.0,41.219280948873624,57.110323830864054,2.0,114.22064766172812,6.345591536762672,0.019036774610288,62.72742626533606,codeLLama_fewshot
,mbpp,test,364,failed: name 'b' is not defined,,False,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,6.0,12.0,12.0,18.0,31.26112492884004,64.52932501298082,4.285714285714286,276.55425005563205,15.36412500309067,0.0215097750043269,76.65114509356269,codeLLama_fewshot
,mbpp,test,365,passed,9.342260000077355e-05,True,True,5.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,5.0,8.0,8.0,16.36452797660028,24.0,1.5,36.0,2.0,0.008,76.66441604213361,codeLLama_fewshot
,mbpp,test,366,passed,3.724529999923713e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,367,passed,5.861583333333087e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0,7.0,6.754887502163469,16.253496664211536,1.3333333333333333,21.67132888561538,1.2039627158675212,0.0054178322214038,80.97852572266862,codeLLama_fewshot
,mbpp,test,368,passed,2.5951233332458897e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,6.0,12.0,11.0,18.0,30.529325012980813,62.26976913547136,1.3333333333333333,83.02635884729514,4.612575491516397,0.0207565897118237,80.73528664072573,codeLLama_fewshot
,mbpp,test,369,passed,0.0003207068666673,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,74.47712175192632,codeLLama_fewshot
,mbpp,test,370,passed,0.0001654831333335,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,371,passed,5.702793333332382e-05,True,True,15.0,15.0,15.0,0.0,0.0,0.0,0.0,7.0,8.0,25.0,18.0,35.0,33.0,53.0,140.0964047443681,267.35288832599804,5.6,1497.1761746255888,83.17645414586605,0.0891176294419993,56.40878685660537,codeLLama_fewshot
,mbpp,test,372,failed: ,,False,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,8.0,16.0,16.0,24.0,48.0,96.0,8.0,768.0,42.666666666666664,0.032,64.90079020556755,codeLLama_fewshot
,mbpp,test,373,passed,5.598336666707837e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,67.62559636858127,codeLLama_fewshot
,mbpp,test,374,passed,2.654423333297018e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,6.0,12.0,10.0,18.0,24.406371956566694,59.794705707972525,2.5714285714285716,153.75781467764364,8.542100815424646,0.0199315685693241,67.32179998913018,codeLLama_fewshot
,mbpp,test,375,passed,3.0003499993351095e-05,True,True,15.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,8.0,16.0,14.0,24.0,41.219280948873624,91.37651812938248,3.2,292.404858014024,16.244714334112444,0.0304588393764608,59.94248326003972,codeLLama_fewshot
,mbpp,test,376,passed,2.7401533333204495e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456,77.02781257964013,codeLLama_fewshot
,mbpp,test,377,passed,2.6905633334687687e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,7.0,9.0,11.0,19.60964047443681,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.0116230583386218,73.54898781898997,codeLLama_fewshot
,mbpp,test,378,passed,3.2324433334451896e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,5.0,10.0,9.0,15.0,20.264662506490406,47.548875021634686,2.5,118.87218755408672,6.604010419671484,0.0158496250072115,70.87856977966715,codeLLama_fewshot
,mbpp,test,379,passed,7.445456661419788e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,380,passed,0.0001858338333332,True,True,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,381,passed,5.2756300000093385e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,8.0,16.0,15.0,24.0,50.105716335834195,93.76537429460444,1.2307692307692308,115.40353759335932,6.411307644075517,0.0312551247648681,70.67542015812067,codeLLama_fewshot
,mbpp,test,382,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,383,failed: name 'temp' is not defined,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,384,passed,2.813736667424867e-05,True,True,13.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,65.00553725491262,codeLLama_fewshot
,mbpp,test,385,passed,2.9238733333329195e-05,True,True,9.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,386,passed,2.442453333333372e-05,True,True,16.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,5.0,10.0,5.0,15.0,6.754887502163469,34.82892142331043,3.3333333333333335,116.09640474436812,6.449800263576006,0.0116096404744368,62.12966812354294,codeLLama_fewshot
,mbpp,test,387,passed,5.6910199994793705e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,388,passed,8.110466666645758e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_fewshot
,mbpp,test,389,passed,8.20590666667916e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,390,passed,0.0002002521999997,True,True,4.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_fewshot
,mbpp,test,391,passed,7.468896666666207e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,6.0,11.0,12.0,17.0,32.0,60.94436251225966,2.75,167.59699690871406,9.310944272706337,0.0203147875040865,68.52892194367676,codeLLama_fewshot
,mbpp,test,392,passed,3.7049300002915214e-05,True,True,11.0,10.0,10.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,73.041182281749,codeLLama_fewshot
,mbpp,test,393,passed,2.964703333342792e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_fewshot
,mbpp,test,394,passed,6.512140001480778e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_fewshot
,mbpp,test,395,passed,2.827069999966625e-05,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,11.0,22.0,15.0,33.0,47.77443751081735,128.92738965508113,2.75,354.5503215514731,19.69724008619295,0.0429757965516937,64.13851760067581,codeLLama_fewshot
